AssetId,StableID,UnitNameRu,Category,Event,CandidateId,RawFilePath,RuntimeFilePath,DurationSeconds,SampleRate,BitDepth,Channels,LUFS,PeakDbTP,HeadSilenceMs,TailSilenceMs,Status,QC_Notes
VO_RU_SU_ZapalGrenadier_Attack_01,SU_ZapalGrenadier,Штурмовик ОШ-4 «Запал»,Infantry,Attack,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZapalGrenadier/VO_RU_SU_ZapalGrenadier_Attack_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZapalGrenadier/VO_RU_SU_ZapalGrenadier_Attack_01.wav,1.228,48000,24,1,-17.05,-2.02,75.0,179.1,PASS,
VO_RU_SU_ZapalGrenadier_Ability_01,SU_ZapalGrenadier,Штурмовик ОШ-4 «Запал»,Infantry,Ability,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZapalGrenadier/VO_RU_SU_ZapalGrenadier_Ability_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZapalGrenadier/VO_RU_SU_ZapalGrenadier_Ability_01.wav,1.815,48000,24,1,-17.07,-2.0,75.0,179.4,PASS,
VO_RU_SU_ZapalGrenadier_Damaged_01,SU_ZapalGrenadier,Штурмовик ОШ-4 «Запал»,Infantry,Damaged,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZapalGrenadier/VO_RU_SU_ZapalGrenadier_Damaged_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZapalGrenadier/VO_RU_SU_ZapalGrenadier_Damaged_01.wav,1.537,48000,24,1,-17.11,-2.0,75.0,178.9,PASS,
VO_RU_SU_ZapalGrenadier_Elite_01,SU_ZapalGrenadier,Штурмовик ОШ-4 «Запал»,Infantry,Elite,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZapalGrenadier/VO_RU_SU_ZapalGrenadier_Elite_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZapalGrenadier/VO_RU_SU_ZapalGrenadier_Elite_01.wav,1.732,48000,24,1,-17.13,-2.0,75.0,178.6,PASS,
VO_RU_SU_ZapalGrenadier_Idle_01,SU_ZapalGrenadier,Штурмовик ОШ-4 «Запал»,Infantry,Idle,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZapalGrenadier/VO_RU_SU_ZapalGrenadier_Idle_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZapalGrenadier/VO_RU_SU_ZapalGrenadier_Idle_01.wav,1.801,48000,24,1,-17.01,-2.05,75.0,179.9,PASS,
VO_RU_SU_ZapalGrenadier_Death_01,SU_ZapalGrenadier,Штурмовик ОШ-4 «Запал»,Infantry,Death,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZapalGrenadier/VO_RU_SU_ZapalGrenadier_Death_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZapalGrenadier/VO_RU_SU_ZapalGrenadier_Death_01.wav,2.196,48000,24,1,-17.29,-2.0,75.0,178.6,PASS,
VO_RU_SU_ZaslonAATeam_Selected_01,SU_ZaslonAATeam,Зенитный расчёт ПЗК-9 «Заслон»,Infantry,Selected,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Selected_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Selected_01.wav,1.189,48000,24,1,-17.03,-2.01,75.0,178.7,PASS,
VO_RU_SU_ZaslonAATeam_Move_01,SU_ZaslonAATeam,Зенитный расчёт ПЗК-9 «Заслон»,Infantry,Move,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Move_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Move_01.wav,1.293,48000,24,1,-17.08,-2.0,75.0,180.0,PASS,
VO_RU_SU_ZaslonAATeam_Attack_01,SU_ZaslonAATeam,Зенитный расчёт ПЗК-9 «Заслон»,Infantry,Attack,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Attack_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Attack_01.wav,2.291,48000,24,1,-17.04,-2.0,75.0,178.8,PASS,
VO_RU_SU_ZaslonAATeam_Ability_01,SU_ZaslonAATeam,Зенитный расчёт ПЗК-9 «Заслон»,Infantry,Ability,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Ability_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Ability_01.wav,2.101,48000,24,1,-17.09,-2.0,75.0,180.0,PASS,
VO_RU_SU_ZaslonAATeam_Damaged_01,SU_ZaslonAATeam,Зенитный расчёт ПЗК-9 «Заслон»,Infantry,Damaged,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Damaged_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Damaged_01.wav,1.535,48000,24,1,-17.04,-2.02,75.0,177.7,PASS,
VO_RU_SU_ZaslonAATeam_Elite_01,SU_ZaslonAATeam,Зенитный расчёт ПЗК-9 «Заслон»,Infantry,Elite,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Elite_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Elite_01.wav,1.248,48000,24,1,-17.01,-2.08,75.0,180.0,PASS,
VO_RU_SU_ZaslonAATeam_Idle_01,SU_ZaslonAATeam,Зенитный расчёт ПЗК-9 «Заслон»,Infantry,Idle,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Idle_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Idle_01.wav,2.621,48000,24,1,-17.15,-2.0,75.0,178.5,PASS,
VO_RU_SU_ZaslonAATeam_Death_01,SU_ZaslonAATeam,Зенитный расчёт ПЗК-9 «Заслон»,Infantry,Death,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Death_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZaslonAATeam/VO_RU_SU_ZaslonAATeam_Death_01.wav,1.047,48000,24,1,-17.03,-2.03,75.0,178.7,PASS,
VO_RU_SU_MasterEngineer_Selected_01,SU_MasterEngineer,Инженер-сапёр ИС-3 «Мастер»,Infantry,Selected,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Selected_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Selected_01.wav,1.695,48000,24,1,-17.01,-2.11,75.0,177.5,PASS,
VO_RU_SU_MasterEngineer_Move_01,SU_MasterEngineer,Инженер-сапёр ИС-3 «Мастер»,Infantry,Move,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Move_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Move_01.wav,1.355,48000,24,1,-17.01,-2.17,75.0,179.2,PASS,
VO_RU_SU_MasterEngineer_Attack_01,SU_MasterEngineer,Инженер-сапёр ИС-3 «Мастер»,Infantry,Attack,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Attack_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Attack_01.wav,1.625,48000,24,1,-17.07,-2.0,75.0,180.0,PASS,
VO_RU_SU_MasterEngineer_Ability_01,SU_MasterEngineer,Инженер-сапёр ИС-3 «Мастер»,Infantry,Ability,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Ability_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Ability_01.wav,1.613,48000,24,1,-17.0,-2.14,75.0,180.0,PASS,
VO_RU_SU_MasterEngineer_Damaged_01,SU_MasterEngineer,Инженер-сапёр ИС-3 «Мастер»,Infantry,Damaged,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Damaged_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Damaged_01.wav,1.477,48000,24,1,-17.01,-2.09,75.0,179.9,PASS,
VO_RU_SU_MasterEngineer_Elite_01,SU_MasterEngineer,Инженер-сапёр ИС-3 «Мастер»,Infantry,Elite,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Elite_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Elite_01.wav,2.056,48000,24,1,-17.01,-2.04,75.0,176.5,PASS,
VO_RU_SU_MasterEngineer_Idle_01,SU_MasterEngineer,Инженер-сапёр ИС-3 «Мастер»,Infantry,Idle,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Idle_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Idle_01.wav,1.695,48000,24,1,-17.0,-2.16,75.0,180.0,PASS,
VO_RU_SU_MasterEngineer_Death_01,SU_MasterEngineer,Инженер-сапёр ИС-3 «Мастер»,Infantry,Death,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Death_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_MasterEngineer/VO_RU_SU_MasterEngineer_Death_01.wav,1.716,48000,24,1,-17.0,-2.55,75.0,180.0,PASS,
VO_RU_SU_RazryadTrooper_Selected_01,SU_RazryadTrooper,Электроштурмовик ЭШ-8 «Разряд»,Infantry,Selected,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Selected_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Selected_01.wav,1.217,48000,24,1,-17.0,-2.93,75.0,180.0,PASS,
VO_RU_SU_RazryadTrooper_Move_01,SU_RazryadTrooper,Электроштурмовик ЭШ-8 «Разряд»,Infantry,Move,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Move_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Move_01.wav,1.387,48000,24,1,-17.0,-2.19,75.0,180.2,PASS,
VO_RU_SU_RazryadTrooper_Attack_01,SU_RazryadTrooper,Электроштурмовик ЭШ-8 «Разряд»,Infantry,Attack,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Attack_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Attack_01.wav,1.189,48000,24,1,-17.0,-3.2,75.0,179.5,PASS,
VO_RU_SU_RazryadTrooper_Ability_01,SU_RazryadTrooper,Электроштурмовик ЭШ-8 «Разряд»,Infantry,Ability,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Ability_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Ability_01.wav,1.359,48000,24,1,-17.0,-3.03,75.0,179.1,PASS,
VO_RU_SU_RazryadTrooper_Damaged_01,SU_RazryadTrooper,Электроштурмовик ЭШ-8 «Разряд»,Infantry,Damaged,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Damaged_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Damaged_01.wav,1.449,48000,24,1,-17.0,-3.36,75.0,179.9,PASS,
VO_RU_SU_RazryadTrooper_Elite_01,SU_RazryadTrooper,Электроштурмовик ЭШ-8 «Разряд»,Infantry,Elite,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Elite_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Elite_01.wav,1.684,48000,24,1,-17.0,-4.82,75.0,178.8,PASS,
VO_RU_SU_RazryadTrooper_Idle_01,SU_RazryadTrooper,Электроштурмовик ЭШ-8 «Разряд»,Infantry,Idle,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Idle_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Idle_01.wav,3.189,48000,24,1,-17.0,-2.28,75.0,179.6,PASS,
VO_RU_SU_RazryadTrooper_Death_01,SU_RazryadTrooper,Электроштурмовик ЭШ-8 «Разряд»,Infantry,Death,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Death_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RazryadTrooper/VO_RU_SU_RazryadTrooper_Death_01.wav,2.116,48000,24,1,-17.0,-3.05,75.0,179.5,PASS,
VO_RU_SU_VektorOfficer_Selected_01,SU_VektorOfficer,Офицер связи КС-6 «Вектор»,Infantry,Selected,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Selected_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Selected_01.wav,1.403,48000,24,1,-17.05,-2.03,75.0,178.1,PASS,
VO_RU_SU_VektorOfficer_Move_01,SU_VektorOfficer,Офицер связи КС-6 «Вектор»,Infantry,Move,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Move_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Move_01.wav,1.359,48000,24,1,-17.0,-3.35,75.0,180.0,PASS,
VO_RU_SU_VektorOfficer_Attack_01,SU_VektorOfficer,Офицер связи КС-6 «Вектор»,Infantry,Attack,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Attack_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Attack_01.wav,2.037,48000,24,1,-17.01,-2.08,75.0,179.4,PASS,
VO_RU_SU_VektorOfficer_Ability_01,SU_VektorOfficer,Офицер связи КС-6 «Вектор»,Infantry,Ability,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Ability_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Ability_01.wav,1.911,48000,24,1,-17.08,-2.01,75.0,178.1,PASS,
VO_RU_SU_VektorOfficer_Damaged_01,SU_VektorOfficer,Офицер связи КС-6 «Вектор»,Infantry,Damaged,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Damaged_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Damaged_01.wav,1.131,48000,24,1,-17.06,-2.0,75.0,178.0,PASS,
VO_RU_SU_VektorOfficer_Elite_01,SU_VektorOfficer,Офицер связи КС-6 «Вектор»,Infantry,Elite,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Elite_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Elite_01.wav,1.699,48000,24,1,-17.1,-2.0,75.0,180.0,PASS,
VO_RU_SU_VektorOfficer_Idle_01,SU_VektorOfficer,Офицер связи КС-6 «Вектор»,Infantry,Idle,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Idle_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Idle_01.wav,2.39,48000,24,1,-17.0,-2.52,75.0,179.3,PASS,
VO_RU_SU_VektorOfficer_Death_01,SU_VektorOfficer,Офицер связи КС-6 «Вектор»,Infantry,Death,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Death_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VektorOfficer/VO_RU_SU_VektorOfficer_Death_01.wav,1.742,48000,24,1,-17.05,-2.01,75.0,180.0,PASS,
VO_RU_SU_BogatyrOreCarrier_Selected_01,SU_BogatyrOreCarrier,Горнорудная машина ГРМ-8 «Богатырь»,Ground Vehicles,Selected,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Selected_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Selected_01.wav,1.638,48000,24,1,-17.02,-2.03,75.0,179.4,PASS,
